timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-12T0000,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,22,22,18,6,6,26,26,72,52,12,7,2,2,0.2,0.1
2026-06-12T0000,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,11,11,12,7,6,35,35,70,56,10,7,2,1,0.1,0.1
2026-06-12T0000,2695A,80.2899,41.1684,阿克苏地区,电视台,"颗粒物(PM10),细颗粒物(PM2.5)",90,105,134,55,59,115,115,113,110,3,12,2,3,0.5,0.6
2026-06-12T0000,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,59,105,NA,43,109,109,117,107,9,20,4,4,0.6,0.7
2026-06-12T0000,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,41,28,25,3,5,129,129,135,132,6,6,9,9,0.3,0.3
2026-06-12T0000,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,44,24,22,8,4,138,138,134,134,3,4,11,11,0.4,0.4
2026-06-12T0000,2708A,88.1266,47.8515,阿勒泰地区,市站,,31,31,24,17,6,89,89,115,110,9,8,7,7,0.4,0.3
2026-06-12T0000,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,32,32,27,7,4,98,98,113,110,6,5,6,6,0.3,0.2
2026-06-12T0000,2630A,80.1171,32.4999,阿里地区,阿里监测站,,47,12,11,8,4,150,150,151,150,3,4,5,5,0.3,0.3
2026-06-12T0000,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,48,12,10,3,3,152,152,160,155,2,2,6,5,0.4,0.4
2026-06-12T0000,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,32,16,16,36,36,86,64,11,10,4,5,0.4,0.4
2026-06-12T0000,4054A,109.0324,32.6913,安康市,市邮政管理局,,32,32,32,15,15,36,36,94,66,19,12,10,4,0.4,0.4
2026-06-12T0000,2291A,117.0806,30.5181,安庆市,环科院,,48,48,39,28,24,36,36,184,100,70,36,8,10,0.6,0.6
2026-06-12T0000,2292A,117.0331,30.5118,安庆市,马山宾馆,,49,49,37,34,25,40,40,174,86,57,44,10,12,0.8,0.8
2026-06-12T0000,2294A,116.9897,30.6146,安庆市,安庆大学,细颗粒物(PM2.5),58,50,43,39,26,75,75,172,120,28,20,5,8,0.8,0.6
2026-06-12T0000,3173A,117.0598,30.5351,安庆市,市人大,,48,37,35,33,27,57,57,187,126,55,30,5,8,0.6,0.6
2026-06-12T0000,3123A,105.9408,26.2431,安顺市,凤凰山,,24,23,20,10,16,75,75,104,87,7,9,5,13,0.4,0.4
2026-06-12T0000,3124A,105.9443,26.2567,安顺市,金钟山,,25,21,20,3,16,77,77,107,90,5,7,6,13,0.5,0.5
2026-06-12T0000,3125A,105.8983,26.248,安顺市,娄家坡,NA,NA,NA,20,NA,16,NA,NA,108,91,NA,7,NA,12,NA,0.3
2026-06-12T0000,1819A,114.3552,36.1017,安阳市,红庙街,颗粒物(PM10),68,74,68,26,23,138,138,206,185,17,12,6,6,0.5,0.5
2026-06-12T0000,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),65,71,69,27,31,135,135,216,190,23,15,6,5,0.2,0.3
2026-06-12T0000,3141A,114.3921,36.0879,安阳市,信访局,颗粒物(PM10),60,64,61,34,25,151,151,216,196,18,14,4,4,0.5,0.6
2026-06-12T0000,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),73,81,82,36,24,103,103,196,161,30,17,3,3,0.3,0.3
2026-06-12T0000,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),66,72,68,35,32,106,106,200,166,23,15,4,6,0.6,0.6
2026-06-12T0000,1748A,123.0441,41.1201,鞍山市,深沟寺,NA,NA,NA,28,10,11,96,96,112,92,13,14,11,8,1.0,0.9
2026-06-12T0000,1749A,123.011,41.0931,鞍山市,太阳城,,29,28,29,10,13,92,92,111,90,13,17,13,11,1.2,1
2026-06-12T0000,1750A,123.0483,41.1445,鞍山市,太平,,30,27,30,10,12,96,96,104,88,13,15,11,8,1.2,1
2026-06-12T0000,1751A,122.964,41.0968,鞍山市,铁西三道街,,32,32,33,16,14,88,88,117,92,27,22,16,11,1.3,1
2026-06-12T0000,1753A,123.0219,41.0822,鞍山市,明达新区,,30,22,24,9,12,95,95,109,90,14,14,14,13,0.8,0.8
