timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-11T2200,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,28,28,18,6,6,43,43,72,64,9,6,2,2,0.2,0.1
2026-06-11T2200,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,16,16,12,8,6,46,46,70,65,9,7,1,1,0.1,0.1
2026-06-11T2200,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),393,494,126,116,58,116,116,113,111,4,13,2,3,0.5,0.6
2026-06-11T2200,2696A,80.2592,41.1541,阿克苏地区,艺术中心,NA,NA,NA,101,NA,43,NA,NA,117,116,8,22,3,4,NA,0.7
2026-06-11T2200,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,39,27,24,7,5,124,124,135,134,8,6,8,9,0.3,0.3
2026-06-11T2200,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,39,28,21,10,4,124,124,134,133,4,4,10,11,0.4,0.4
2026-06-11T2200,2708A,88.1266,47.8515,阿勒泰地区,市站,,35,27,23,14,5,110,110,115,115,8,8,7,7,0.3,0.4
2026-06-11T2200,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,NA,NA,48,26,6,3,NA,NA,113,113,4,4,6,6,0.2,0.2
2026-06-11T2200,2630A,80.1171,32.4999,阿里地区,阿里监测站,,49,14,11,7,4,156,156,151,150,1,4,5,5,0.3,0.3
2026-06-11T2200,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,47,13,10,3,3,150,150,160,155,4,2,6,5,0.5,0.4
2026-06-11T2200,2644A,109.0088,32.6974,安康市,汉滨区检察院,,32,32,33,15,16,55,55,86,76,11,11,4,5,0.4,0.4
2026-06-11T2200,4054A,109.0324,32.6913,安康市,市邮政管理局,颗粒物(PM10),52,52,33,25,15,37,37,94,82,33,13,8,3,0.5,0.4
2026-06-11T2200,2291A,117.0806,30.5181,安庆市,环科院,二氧化氮(NO2),64,62,39,37,24,4,4,184,137,127,38,10,10,0.7,0.6
2026-06-11T2200,2292A,117.0331,30.5118,安庆市,马山宾馆,细颗粒物(PM2.5),64,50,36,42,24,52,52,174,122,70,48,11,12,0.8,0.7
2026-06-11T2200,2294A,116.9897,30.6146,安庆市,安庆大学,,47,47,42,32,24,105,105,172,147,17,19,6,8,0.8,0.5
2026-06-11T2200,3173A,117.0598,30.5351,安庆市,市人大,NA,NA,NA,34,36,26,86,86,187,157,43,32,6,8,0.6,0.6
2026-06-11T2200,3123A,105.9408,26.2431,安顺市,凤凰山,,25,22,19,15,16,80,80,104,94,7,9,7,13,0.4,0.4
2026-06-11T2200,3124A,105.9443,26.2567,安顺市,金钟山,,26,19,20,16,17,81,81,107,96,7,7,7,15,0.5,0.5
2026-06-11T2200,3125A,105.8983,26.248,安顺市,娄家坡,,26,20,20,7,16,83,83,108,96,4,7,6,13,0.4,0.3
2026-06-11T2200,1819A,114.3552,36.1017,安阳市,红庙街,臭氧1小时(O3_1h),59,59,70,26,23,167,167,206,200,14,12,4,6,0.5,0.5
2026-06-11T2200,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),58,61,71,25,31,163,163,216,208,26,14,4,5,0.2,0.3
2026-06-11T2200,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),62,52,62,22,24,169,169,216,210,14,13,3,4,0.5,0.6
2026-06-11T2200,3669A,114.4706,36.0634,安阳市,左辅环卫站,颗粒物(PM10),89,104,84,32,24,126,126,196,184,28,16,2,3,0.3,0.3
2026-06-11T2200,4117A,114.2918,36.0769,安阳市,钢三路198号,颗粒物(PM10),55,57,70,30,32,135,135,200,188,19,15,4,6,0.6,0.6
2026-06-11T2200,1748A,123.0441,41.1201,鞍山市,深沟寺,颗粒物(PM10),60,63,28,10,12,80,80,112,98,24,14,13,8,1.8,0.9
2026-06-11T2200,1749A,123.011,41.0931,鞍山市,太阳城,,33,33,30,12,13,74,74,111,96,26,17,14,10,1.8,0.9
2026-06-11T2200,1750A,123.0483,41.1445,鞍山市,太平,,26,26,32,9,13,81,81,104,91,19,15,10,7,1.3,0.9
2026-06-11T2200,1751A,122.964,41.0968,鞍山市,铁西三道街,,26,26,34,12,15,83,83,117,100,27,23,12,10,1.0,1
2026-06-11T2200,1753A,123.0219,41.0822,鞍山市,明达新区,,28,28,25,10,13,77,77,109,94,25,15,19,13,1.9,0.8
2026-06-11T2200,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,28,28,34,10,16,75,75,108,95,25,19,10,10,0.9,0.9
2026-06-11T2200,2195A,107.4206,40.7609,巴彦淖尔市,附二中,颗粒物(PM10),97,115,32,20,9,106,106,140,136,15,12,10,13,0.5,0.4
2026-06-11T2200,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,颗粒物(PM10),96,114,37,29,8,96,96,145,138,17,9,8,9,0.5,0.5
2026-06-11T2200,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),63,68,68,22,22,90,90,108,106,19,20,4,5,0.3,0.2
2026-06-11T2200,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),73,82,85,35,24,82,82,119,114,31,20,/,/,/,/
